BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,MealPlan,Parking,RoomType,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus,guests,arrival_date,total_stays
12062,159,2018,4,9,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,70.0,1,1,2,2018-4-9,2
12063,25,2018,10,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,129.0,2,1,1,2018-10-17,3
12064,28,2018,7,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,119.0,0,0,3,2018-7-29,1
12065,80,2018,9,15,Meal Plan 1,0,Room_Type 4,Online,0,0,0,168.3,0,1,2,2018-9-15,4
12066,2,2017,8,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,123.5,3,1,3,2017-8-21,2
12067,117,2018,11,10,Not Selected,0,Room_Type 1,Online,0,0,0,161.1,1,0,1,2018-11-10,1
12068,73,2018,10,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.0,1,0,3,2018-10-12,5
12069,46,2018,11,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,128.38,1,1,2,2018-11-4,5
12070,32,2017,10,24,Meal Plan 1,0,Room_Type 1,Online,0,0,0,120.0,1,1,1,2017-10-24,2
12071,27,2018,2,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,66.31,1,1,2,2018-2-4,5
12072,57,2018,2,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,62.29,1,1,2,2018-2-3,3
12073,109,2017,8,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,76.5,1,1,2,2017-8-9,5
12074,37,2018,12,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.8,1,1,2,2018-12-27,4
12075,54,2018,6,20,Meal Plan 1,0,Room_Type 4,Online,0,0,0,113.4,1,1,2,2018-6-20,4
12076,0,2018,7,18,Meal Plan 1,1,Room_Type 5,Corporate,0,0,0,139.0,0,1,1,2018-7-18,1
12077,180,2017,10,16,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,70.0,0,0,2,2017-10-16,1
12078,3,2018,8,20,Not Selected,0,Room_Type 1,Online,0,0,0,128.0,1,1,2,2018-8-20,2
12079,13,2018,2,21,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,87.0,0,1,2,2018-2-21,2
12080,133,2018,6,27,Meal Plan 1,0,Room_Type 4,Online,0,0,0,109.8,0,0,2,2018-6-27,3
12081,91,2018,10,20,Meal Plan 1,0,Room_Type 4,Online,0,0,0,132.3,2,0,2,2018-10-20,3
12082,3,2018,6,8,Not Selected,0,Room_Type 1,Online,0,0,0,118.0,1,1,2,2018-6-8,2
12083,134,2018,4,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,0,1,2,2018-4-29,2
12084,6,2018,4,16,Meal Plan 1,0,Room_Type 4,Online,0,0,0,152.0,0,0,3,2018-4-16,2
12085,86,2018,5,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,32.5,1,1,2,2018-5-20,3
12086,9,2018,3,20,Meal Plan 1,0,Room_Type 4,Online,0,0,0,186.0,1,1,3,2018-3-20,3
12087,12,2018,6,14,Meal Plan 1,0,Room_Type 1,Corporate,1,0,5,65.0,1,1,1,2018-6-14,2
12088,34,2018,9,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,117.0,0,1,2,2018-9-26,1
12089,10,2017,8,25,Meal Plan 1,0,Room_Type 6,Online,0,0,0,153.0,1,1,4,2017-8-25,4
12090,33,2018,11,7,Meal Plan 1,0,Room_Type 1,Online,0,0,0,197.0,2,1,1,2018-11-7,3
12091,8,2017,8,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.0,2,1,2,2017-8-26,4
12092,83,2018,3,25,Meal Plan 1,0,Room_Type 4,Online,0,0,0,105.3,0,0,2,2018-3-25,3
12093,163,2018,10,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,115.0,0,0,1,2018-10-15,3
12094,100,2017,10,16,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,108.0,0,0,2,2017-10-16,1
12095,85,2018,8,18,Not Selected,0,Room_Type 1,Online,0,0,0,107.1,0,0,2,2018-8-18,1
12096,127,2018,12,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.0,3,1,2,2018-12-22,2
12097,106,2018,7,13,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,84.58,2,1,3,2018-7-13,4
12098,6,2018,3,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,140.0,0,1,3,2018-3-4,1
12099,63,2018,9,12,Not Selected,0,Room_Type 1,Online,0,0,0,125.1,2,1,2,2018-9-12,2
12100,151,2018,1,19,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,70.67,0,1,1,2018-1-19,3
12101,163,2018,6,5,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,100.0,0,0,1,2018-6-5,4
12102,18,2018,3,18,Not Selected,0,Room_Type 1,Online,0,0,0,97.0,1,0,2,2018-3-18,2
12103,69,2018,6,12,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,0,1,2018-6-12,6
12104,211,2018,5,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,100.0,0,0,2,2018-5-20,2
12105,5,2018,8,24,Meal Plan 1,0,Room_Type 1,Complementary,0,0,0,0.0,0,1,1,2018-8-24,1
12106,346,2018,9,13,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,1,0,2,2018-9-13,2
12107,113,2018,5,31,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,100.0,0,0,1,2018-5-31,3
12108,69,2017,12,3,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,60.0,0,1,2,2017-12-3,3
12109,28,2018,7,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,169.0,1,1,3,2018-7-27,1
12110,1,2018,8,24,Not Selected,0,Room_Type 1,Online,0,0,0,81.19,0,1,1,2018-8-24,1
12111,238,2018,6,18,Meal Plan 1,0,Room_Type 2,Online,0,0,0,96.48,2,0,2,2018-6-18,1
12112,27,2018,6,28,Meal Plan 1,0,Room_Type 4,Online,0,0,0,166.0,0,0,2,2018-6-28,2
12113,0,2017,8,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,122.0,2,1,2,2017-8-27,1
12114,37,2018,9,26,Not Selected,0,Room_Type 1,Online,0,0,0,108.0,2,1,2,2018-9-26,2
12115,74,2018,9,27,Meal Plan 1,0,Room_Type 4,Online,0,0,0,149.4,0,0,2,2018-9-27,2
12116,33,2018,2,8,Meal Plan 1,0,Room_Type 1,Online,0,0,0,80.3,1,1,2,2018-2-8,4
12117,8,2018,3,2,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,67.0,0,1,2,2018-3-2,2
12118,26,2018,6,16,Meal Plan 1,0,Room_Type 4,Online,0,0,0,177.0,2,1,3,2018-6-16,3
12119,4,2017,8,8,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,94.5,0,1,2,2017-8-8,3
12120,186,2018,8,15,Meal Plan 1,0,Room_Type 4,Online,0,0,0,130.05,1,0,3,2018-8-15,5
12121,113,2018,3,22,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,82.0,1,1,3,2018-3-22,3
12122,65,2018,12,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,122.65,0,1,3,2018-12-21,4
12123,292,2018,7,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,0,0,2,2018-7-21,2
12124,0,2018,9,5,Meal Plan 1,1,Room_Type 6,Complementary,0,0,0,0.0,1,1,1,2018-9-5,3
12125,0,2018,10,13,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.0,0,1,1,2018-10-13,1
12126,175,2018,7,23,Meal Plan 1,0,Room_Type 1,Online,0,0,0,112.5,2,0,3,2018-7-23,2
12127,4,2017,9,1,Not Selected,0,Room_Type 1,Online,0,0,0,96.0,1,1,2,2017-9-1,2
12128,126,2018,5,15,Not Selected,0,Room_Type 1,Online,0,0,0,89.25,0,0,2,2018-5-15,4
12129,20,2018,6,8,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,116.0,0,1,1,2018-6-8,2
12130,85,2017,9,30,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,100.0,0,1,1,2017-9-30,3
12131,34,2018,2,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,78.3,0,1,2,2018-2-12,3
12132,136,2018,8,11,Meal Plan 1,0,Room_Type 1,Online,0,0,0,83.12,1,1,2,2018-8-11,5
12133,0,2017,8,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.0,0,1,2,2017-8-6,1
12134,239,2018,6,15,Meal Plan 2,0,Room_Type 1,Online,0,0,0,112.2,0,0,2,2018-6-15,2
12135,49,2018,7,20,Meal Plan 1,0,Room_Type 4,Online,0,0,0,159.3,0,0,4,2018-7-20,2
12136,137,2018,8,30,Meal Plan 1,0,Room_Type 2,Online,0,0,0,93.7,1,1,5,2018-8-30,2
12137,29,2018,11,16,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,67.5,1,1,1,2018-11-16,3
12138,230,2018,9,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,137.0,1,0,2,2018-9-6,5
12139,14,2018,6,28,Meal Plan 1,0,Room_Type 4,Online,0,0,0,152.67,1,0,2,2018-6-28,3
12140,42,2018,9,27,Meal Plan 1,1,Room_Type 4,Online,0,0,0,158.4,1,1,2,2018-9-27,2
12141,31,2018,3,1,Meal Plan 1,0,Room_Type 4,Online,0,0,0,106.4,1,0,2,2018-3-1,1
12142,0,2017,9,21,Meal Plan 1,0,Room_Type 4,Online,0,0,0,155.0,1,1,2,2017-9-21,4
12143,127,2018,4,18,Not Selected,0,Room_Type 1,Online,0,0,0,53.25,0,1,2,2018-4-18,4
12144,200,2017,8,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,76.5,3,1,2,2017-8-22,1
12145,63,2018,12,13,Meal Plan 1,0,Room_Type 1,Online,0,0,0,93.6,2,1,2,2018-12-13,1
12146,37,2018,3,24,Meal Plan 1,1,Room_Type 1,Online,0,0,0,126.6,1,1,2,2018-3-24,3
12147,22,2018,11,18,Meal Plan 1,0,Room_Type 2,Online,0,0,0,109.1,3,1,3,2018-11-18,2
12148,114,2018,5,20,Meal Plan 1,0,Room_Type 6,Online,0,0,0,198.9,0,0,4,2018-5-20,2
12149,205,2018,5,29,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.0,0,0,2,2018-5-29,3
12150,307,2018,8,14,Meal Plan 1,0,Room_Type 6,Online,0,0,0,158.4,1,0,3,2018-8-14,5
12151,40,2018,9,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,136.89,1,0,3,2018-9-27,2
12152,20,2018,9,19,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,119.0,0,1,1,2018-9-19,2
12153,1,2018,12,20,Not Selected,0,Room_Type 1,Online,0,0,0,79.5,3,1,2,2018-12-20,1
12154,10,2018,2,13,Not Selected,0,Room_Type 1,Online,1,11,22,79.0,1,1,2,2018-2-13,1
12155,3,2018,9,18,Meal Plan 1,0,Room_Type 1,Corporate,1,4,45,65.0,0,1,1,2018-9-18,4
12156,315,2018,12,2,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,52.0,0,1,2,2018-12-2,2
12157,25,2018,11,11,Meal Plan 1,0,Room_Type 1,Complementary,0,0,0,9.0,0,1,2,2018-11-11,2
12158,256,2018,6,15,Meal Plan 2,0,Room_Type 1,Online,0,0,0,115.0,1,0,2,2018-6-15,2
12159,15,2018,11,13,Meal Plan 2,0,Room_Type 1,Online,0,0,0,92.94,2,1,2,2018-11-13,4
12160,275,2018,6,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,62.8,0,0,2,2018-6-4,2
12161,24,2018,9,18,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,95.0,0,1,2,2018-9-18,3
12162,126,2018,8,6,Not Selected,0,Room_Type 1,Online,0,0,0,93.17,0,0,3,2018-8-6,3
12163,40,2017,12,31,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,118.0,0,1,2,2017-12-31,3
12164,1,2018,3,30,Meal Plan 1,1,Room_Type 4,Online,0,0,0,125.0,1,1,2,2018-3-30,1
12165,36,2018,1,27,Meal Plan 1,0,Room_Type 4,Online,0,0,0,88.63,1,1,2,2018-1-27,3
12166,128,2018,7,2,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,1,1,2,2018-7-2,3
12167,95,2018,6,10,Meal Plan 1,0,Room_Type 1,Online,0,0,0,119.85,0,1,2,2018-6-10,4
12168,23,2017,10,21,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,75.0,1,1,2,2017-10-21,3
12169,443,2018,4,29,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,65.0,0,0,2,2018-4-29,1
12170,134,2017,8,13,Meal Plan 1,0,Room_Type 1,Online,0,0,0,76.5,2,1,2,2017-8-13,3
12171,1,2018,6,11,Meal Plan 1,0,Room_Type 4,Online,0,0,0,131.0,1,1,1,2018-6-11,4
12172,11,2018,11,17,Not Selected,0,Room_Type 1,Online,0,0,0,79.05,0,0,2,2018-11-17,5
12173,1,2018,12,6,Not Selected,0,Room_Type 1,Online,0,0,0,78.0,1,1,1,2018-12-6,2
12174,0,2017,12,24,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,62.8,0,1,2,2017-12-24,5
12175,163,2018,9,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.9,2,0,2,2018-9-12,3
12176,86,2017,9,9,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,100.0,0,1,2,2017-9-9,2
12177,53,2018,6,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,109.1,0,1,2,2018-6-21,2
12178,260,2018,12,31,Meal Plan 1,0,Room_Type 6,Online,0,0,0,168.3,0,1,4,2018-12-31,1
12179,3,2018,4,21,Meal Plan 1,0,Room_Type 4,Aviation,0,0,0,110.0,0,1,1,2018-4-21,1
12180,0,2018,6,23,Meal Plan 1,0,Room_Type 1,Online,0,0,0,97.0,0,1,1,2018-6-23,1
12181,43,2018,11,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.0,2,1,2,2018-11-3,1
12182,165,2018,8,24,Meal Plan 1,0,Room_Type 4,Online,0,0,0,112.8,1,0,2,2018-8-24,3
12183,75,2018,3,17,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,80.0,0,0,2,2018-3-17,4
12184,111,2018,5,29,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,105.0,2,1,3,2018-5-29,5
12185,226,2018,9,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.9,1,0,2,2018-9-16,2
12186,26,2018,12,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,104.0,0,0,2,2018-12-16,2
12187,5,2018,3,16,Meal Plan 3,0,Room_Type 7,Complementary,0,0,0,0.0,0,1,2,2018-3-16,2
12188,12,2017,9,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,152.0,1,1,2,2017-9-17,1
12189,309,2018,5,13,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,101.0,0,0,2,2018-5-13,3
12190,305,2018,11,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,89.0,0,0,2,2018-11-4,3
12191,57,2018,10,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,103.8,1,1,2,2018-10-30,3
12192,5,2018,1,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,80.3,2,1,2,2018-1-15,3
12193,275,2018,6,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,62.8,0,0,2,2018-6-4,2
12194,25,2018,11,17,Not Selected,0,Room_Type 1,Online,0,0,0,88.0,2,1,2,2018-11-17,3
12195,205,2018,10,18,Not Selected,0,Room_Type 1,Online,0,0,0,85.5,2,0,2,2018-10-18,4
12196,26,2018,5,19,Meal Plan 1,0,Room_Type 6,Online,0,0,0,221.0,0,0,4,2018-5-19,3
12197,0,2017,11,9,Meal Plan 1,1,Room_Type 1,Online,0,0,0,106.0,1,1,2,2017-11-9,4
12198,2,2018,8,2,Meal Plan 1,0,Room_Type 1,Online,0,0,0,102.7,0,1,1,2018-8-2,1
12199,6,2017,8,10,Not Selected,0,Room_Type 1,Online,0,0,0,80.0,1,1,2,2017-8-10,6
12200,113,2018,5,2,Meal Plan 1,0,Room_Type 1,Online,0,0,0,105.3,1,1,2,2018-5-2,3
12201,104,2017,12,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,1,2,2017-12-3,3
12202,66,2018,4,23,Meal Plan 2,0,Room_Type 1,Online,0,0,0,148.5,0,0,3,2018-4-23,2
12203,190,2018,6,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,83.79,0,0,2,2018-6-9,10
12204,6,2018,9,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,162.33,2,1,2,2018-9-18,3
12205,2,2017,12,2,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,1,2017-12-2,1
12206,43,2018,3,14,Meal Plan 1,0,Room_Type 1,Online,0,0,0,81.9,1,0,2,2018-3-14,2
12207,77,2018,3,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,95.7,2,0,2,2018-3-22,4
12208,124,2018,5,13,Meal Plan 1,0,Room_Type 1,Online,0,0,0,110.1,1,1,2,2018-5-13,3
12209,200,2018,7,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.95,1,0,2,2018-7-15,10
12210,30,2017,10,7,Meal Plan 1,0,Room_Type 1,Online,0,0,0,94.5,2,1,2,2017-10-7,3
12211,50,2018,4,4,Meal Plan 1,0,Room_Type 4,Online,0,0,0,112.2,0,0,2,2018-4-4,4
12212,102,2017,10,16,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,80.0,0,0,1,2017-10-16,2
12213,305,2018,11,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,89.0,0,0,2,2018-11-4,3
12214,134,2018,4,19,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,71.0,1,1,2,2018-4-19,4
12215,285,2018,10,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,100.0,0,0,2,2018-10-3,4
12216,270,2018,4,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,80.0,0,1,2,2018-4-20,4
12217,63,2017,9,24,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,118.43,0,1,1,2017-9-24,6
12218,0,2018,5,10,Not Selected,0,Room_Type 1,Online,0,0,0,85.93,0,1,1,2018-5-10,1
12219,42,2018,12,9,Not Selected,0,Room_Type 1,Online,0,0,0,74.8,1,1,2,2018-12-9,4
12220,3,2018,2,25,Meal Plan 1,0,Room_Type 1,Corporate,1,0,3,66.0,1,1,1,2018-2-25,1
12221,301,2018,7,30,Meal Plan 2,0,Room_Type 1,Online,0,0,0,115.0,1,0,2,2018-7-30,2
12222,85,2018,4,28,Not Selected,0,Room_Type 1,Online,0,0,0,102.43,0,0,2,2018-4-28,4
12223,3,2018,10,7,Meal Plan 1,0,Room_Type 4,Aviation,0,0,0,110.0,0,0,1,2018-10-7,3
12224,0,2018,8,20,Not Selected,0,Room_Type 1,Online,0,0,0,92.17,0,1,1,2018-8-20,1
12225,16,2017,9,5,Meal Plan 1,0,Room_Type 6,Online,0,0,0,165.0,3,1,3,2017-9-5,3
12226,13,2018,4,26,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,73.0,0,1,1,2018-4-26,3
12227,443,2018,4,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,65.0,0,0,2,2018-4-29,1
12228,58,2018,10,21,Meal Plan 1,0,Room_Type 6,Online,0,0,0,198.0,2,1,4,2018-10-21,3
12229,12,2018,11,1,Meal Plan 1,0,Room_Type 1,Online,0,0,0,85.0,0,0,1,2018-11-1,4
12230,7,2018,8,20,Meal Plan 1,0,Room_Type 1,Online,0,0,0,165.0,1,1,3,2018-8-20,1
12231,196,2018,7,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,66.53,1,1,2,2018-7-26,7
12232,162,2018,8,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,0,0,2,2018-8-27,1
12233,16,2018,11,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,163.17,2,1,1,2018-11-6,3
12234,116,2018,11,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.0,1,1,2,2018-11-3,4
12235,32,2018,7,4,Meal Plan 1,0,Room_Type 1,Corporate,1,0,8,65.0,1,1,1,2018-7-4,2
12236,12,2017,9,14,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,0,1,2017-9-14,4
12237,245,2018,10,28,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,0,0,2,2018-10-28,2
12238,3,2017,9,12,Meal Plan 1,0,Room_Type 2,Complementary,0,0,0,0.0,0,1,2,2017-9-12,1
12239,89,2017,11,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,63.75,1,1,1,2017-11-17,3
12240,102,2018,5,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.3,1,1,2,2018-5-3,3
12241,245,2018,7,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,110.0,0,0,1,2018-7-6,6
12242,31,2018,5,15,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,95.0,1,1,1,2018-5-15,6
12243,5,2018,12,14,Not Selected,0,Room_Type 1,Online,0,0,0,66.3,2,1,2,2018-12-14,4
12244,148,2018,6,2,Meal Plan 1,0,Room_Type 1,Online,0,0,0,100.8,0,1,1,2018-6-2,3
12245,160,2018,7,6,Not Selected,0,Room_Type 1,Online,0,0,0,97.75,0,0,2,2018-7-6,4
12246,82,2017,9,5,Meal Plan 1,1,Room_Type 1,Online,0,0,0,98.25,2,1,2,2017-9-5,1
12247,2,2018,1,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,76.0,1,1,1,2018-1-4,1
12248,81,2018,5,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.15,2,0,3,2018-5-9,5
12249,273,2017,7,17,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,87.0,0,1,1,2017-7-17,2
12250,127,2018,5,9,Not Selected,0,Room_Type 1,Online,0,0,0,89.25,1,0,2,2018-5-9,4
12251,225,2018,10,5,Not Selected,0,Room_Type 1,Online,0,0,0,92.65,1,0,2,2018-10-5,4
12252,190,2018,12,26,Meal Plan 2,0,Room_Type 4,Online,0,0,0,130.05,0,1,2,2018-12-26,5
12253,15,2018,2,19,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,81.0,0,1,1,2018-2-19,1
12254,116,2018,2,28,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.38,0,1,1,2018-2-28,8
12255,167,2018,7,6,Not Selected,0,Room_Type 1,Online,0,0,0,80.75,1,1,2,2018-7-6,4
12256,12,2018,3,30,Meal Plan 1,0,Room_Type 4,Online,0,0,0,140.0,0,0,2,2018-3-30,5
12257,150,2018,7,25,Not Selected,0,Room_Type 1,Online,0,0,0,90.1,0,0,2,2018-7-25,20
12258,35,2018,9,5,Meal Plan 1,0,Room_Type 1,Online,0,0,0,110.16,0,1,2,2018-9-5,4
12259,338,2018,10,7,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.67,1,1,2,2018-10-7,3
12260,44,2018,2,17,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,1,2,2018-2-17,3
12261,23,2018,11,17,Not Selected,0,Room_Type 1,Online,0,0,0,88.0,2,1,2,2018-11-17,2
12262,166,2018,11,1,Meal Plan 1,0,Room_Type 5,Offline,0,0,0,130.0,0,0,2,2018-11-1,3
12263,304,2018,11,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,89.0,0,0,2,2018-11-3,3
12264,7,2018,1,8,Meal Plan 1,0,Room_Type 1,Online,0,0,0,71.6,0,1,2,2018-1-8,5
12265,99,2018,4,8,Not Selected,0,Room_Type 2,Online,0,0,0,85.5,1,0,2,2018-4-8,2
12266,32,2018,9,25,Meal Plan 1,0,Room_Type 4,Online,0,0,0,134.78,1,1,2,2018-9-25,4
12267,1,2018,6,13,Not Selected,0,Room_Type 1,Online,0,0,0,79.0,1,1,2,2018-6-13,2
12268,51,2018,6,2,Meal Plan 1,0,Room_Type 4,Online,0,0,0,102.7,1,1,2,2018-6-2,2
12269,253,2018,9,19,Meal Plan 1,0,Room_Type 4,Online,0,0,0,115.2,2,0,2,2018-9-19,1
12270,71,2018,6,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.9,0,0,2,2018-6-9,1
12271,23,2018,3,17,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,68.0,0,1,2,2018-3-17,6
12272,2,2018,9,30,Meal Plan 1,0,Room_Type 4,Online,0,0,0,209.5,2,1,2,2018-9-30,2
12273,18,2017,9,22,Meal Plan 1,1,Room_Type 1,Online,0,0,0,133.0,1,1,2,2017-9-22,3
12274,5,2018,2,25,Not Selected,0,Room_Type 1,Online,0,0,0,81.0,2,1,2,2018-2-25,1
12275,18,2018,3,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,137.67,0,0,2,2018-3-19,3
12276,147,2018,9,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.9,1,1,2,2018-9-12,4
12277,210,2018,10,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,2,0,2,2018-10-19,4
12278,291,2018,8,19,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,0,0,2,2018-8-19,2
12279,223,2018,9,30,Not Selected,0,Room_Type 1,Online,0,0,0,73.96,0,0,2,2018-9-30,5
12280,292,2018,7,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,0,0,2,2018-7-21,2
12281,257,2017,7,1,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,101.5,0,0,2,2017-7-1,2
12282,71,2017,7,5,Not Selected,0,Room_Type 1,Online,0,0,0,55.8,0,0,2,2017-7-5,3
12283,188,2018,6,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,1,2018-6-15,2
12284,135,2018,7,24,Meal Plan 1,0,Room_Type 1,Online,0,0,0,99.45,0,0,2,2018-7-24,5
12285,106,2018,4,28,Meal Plan 1,0,Room_Type 4,Online,0,0,0,85.7,1,1,2,2018-4-28,3
12286,142,2018,8,27,Meal Plan 1,0,Room_Type 6,Online,0,0,0,168.3,2,0,4,2018-8-27,1
12287,67,2017,11,1,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,32.71,0,1,2,2017-11-1,3
12288,17,2018,6,1,Meal Plan 1,1,Room_Type 4,Online,0,0,0,144.84,1,1,2,2018-6-1,5
12289,8,2018,11,5,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,160.0,0,1,3,2018-11-5,1
12290,100,2018,9,28,Meal Plan 2,0,Room_Type 1,Online,0,0,0,0.0,0,1,1,2018-9-28,4
12291,124,2018,7,14,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,96.9,0,1,3,2018-7-14,7
12292,320,2018,8,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,1,0,2,2018-8-18,2
12293,242,2018,12,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,58.36,1,0,2,2018-12-27,7
12294,98,2018,3,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,73.95,0,1,2,2018-3-16,4
12295,78,2018,9,1,Meal Plan 1,0,Room_Type 4,Online,0,0,0,149.4,1,1,2,2018-9-1,3
12296,65,2017,10,8,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,72.25,0,1,2,2017-10-8,3
